driverId,name,ssn,location,certified,wage-plan
93,Mark Chapman,376-35-0661,"5978 Tiffany Trafficway Apt. 617
East Travisland, NE 97645",Y,hours
94,Lauren Brandt,824-12-5519,"39049 Crystal Avenue Suite 739
Masonberg, TX 21149",N,hours
95,Nathan Powell,250-21-1185,"596 Sutton Common Apt. 072
Jessicaville, VA 24650",Y,miles
96,Todd Hawkins,249-72-0136,"483 Edwin River Apt. 374
Mcneilberg, AK 36885",N,hours
97,Michael Carter,836-47-8959,"47056 Spears Pass
West Thomasberg, HI 32912",N,hours
98,Nichole Smith,626-22-2835,"570 Micheal Trafficway
Port Reginaldside, AZ 20627",N,miles
99,Lisa James,464-32-9670,"Unit 7077 Box 4821
DPO AA 96394",N,hours
100,Amanda Smith,664-33-2316,"84309 Boone Stravenue Apt. 641
Tylermouth, AR 50582",N,hours
101,Samantha Castillo,234-61-9845,"23899 Ayers Pass
Matthewshire, PR 80235",Y,hours
102,Crystal Acosta,376-98-3734,"22696 Reed Corner
Mikeport, IN 84297",Y,hours
103,Elizabeth Smith,411-85-0626,"4720 Douglas Extensions Suite 027
North Tiffanyhaven, TX 71452",Y,miles
104,Christopher Ramirez,245-12-0408,"98549 Horton Throughway Apt. 929
Smithport, ME 74067",N,hours
105,Patrick Vargas,890-13-1074,"5940 Pamela Glens Apt. 114
Levinemouth, VA 68393",Y,miles
106,Richard Ortega,056-90-9962,"1737 Joanne Lights
East Troymouth, PR 27441",Y,miles
107,Dr. Leslie Orozco,086-10-5944,"7766 Veronica Flat
Brownshire, AS 07923",N,hours
108,Benjamin Boyd,874-46-0179,"796 Chung Drives
Shellyshire, WI 58436",Y,hours
109,David Jones,898-12-0727,"7922 Beck Shoals
Aaronbury, IA 45863",N,miles
